Date,Open,High,Low,Close,Adj Close,Volume
07-11-2016,298.299988,298.299988,290.799988,293.5,287.735565,4697049
08-11-2016,295.700012,295.700012,286.5,289.850006,284.157288,4446596
09-11-2016,268,283,260.899994,282.399994,276.853638,7432798
10-11-2016,289,297.149994,286,294.549988,288.764984,4488690
11-11-2016,288,293,272.850006,276.75,271.314545,4430411
15-11-2016,280.700012,280.700012,258,266.649994,261.412964,4007163
16-11-2016,271,275,260.899994,265.25,260.040436,3586045
17-11-2016,267,269.399994,262.200012,264.600006,259.403229,2448535
18-11-2016,265,266.299988,256.799988,261.899994,256.756226,2821119
21-11-2016,262.049988,265,245.149994,255.699997,250.678009,4715918
22-11-2016,257,263.200012,257,260.799988,255.677856,4773262
23-11-2016,263.950012,264.700012,258.100006,263.700012,258.520874,4191100
24-11-2016,263.700012,263.700012,256.149994,257.700012,252.638733,4052569
25-11-2016,260,266,255.75,265.049988,259.84436,3644381
28-11-2016,266.950012,274.5,264.149994,272.75,267.393158,5898358
29-11-2016,275,280,267.600006,276.899994,271.461639,4965658
30-11-2016,278.899994,281.899994,276.25,277.899994,272.441986,4877016
01-12-2016,280,280.350006,271.700012,275.100006,269.696991,2039195
02-12-2016,273.700012,274.399994,264.25,265.899994,260.677643,2854273
05-12-2016,266.5,273.399994,263.700012,268.700012,263.422668,4802020
06-12-2016,274,274.5,270.100006,271.899994,266.559845,3001729
07-12-2016,272.5,282.899994,272.299988,277.399994,271.951782,3768935
08-12-2016,279.899994,288.299988,279.899994,287.100006,281.461334,4172911
09-12-2016,289.450012,291.299988,284.25,285.649994,280.039764,3130514
12-12-2016,285,285.450012,279.299988,281.350006,275.824249,1781321
13-12-2016,281.399994,287.200012,278.450012,286,280.382904,2703309
14-12-2016,287.450012,288.350006,282.100006,283.850006,278.275116,2454540
15-12-2016,290.100006,291.649994,283.049988,284.25,278.667297,4952579
16-12-2016,286,286,279.200012,280.25,274.74585,3752270
19-12-2016,280.899994,281,275.25,276.450012,271.020508,2479261
20-12-2016,276.100006,276.100006,268.450012,272.399994,267.049988,1657363
21-12-2016,274.399994,275.649994,270.100006,274.200012,268.814636,2500157
22-12-2016,271.75,273.5,261.100006,263.549988,258.37381,2771674
23-12-2016,262.149994,268.5,259.049988,262.899994,257.736572,3336863
26-12-2016,262,262,257.25,260,254.893555,2684615
27-12-2016,261,269.649994,258.200012,266.950012,261.707031,5604754
