Date,Open,High,Low,Close,Adj Close,Volume
18-11-2016,466.700012,466.700012,442.399994,446.649994,437.600494,2718263
21-11-2016,451.899994,453,429.25,434,425.206818,5082345
22-11-2016,442,451,437.549988,449.399994,440.294769,2330691
23-11-2016,450.299988,463.200012,439.75,457.100006,447.838776,2756613
24-11-2016,459,459,437.100006,439.100006,430.203491,3893991
25-11-2016,444.700012,451.350006,431.799988,439.5,430.595398,5241765
28-11-2016,442,462,439.5,457.700012,448.426636,2630326
29-11-2016,454,465.950012,452.75,457.399994,448.132721,2024945
30-11-2016,461.100006,462.5,451.149994,455.649994,446.418152,2154416
01-12-2016,456.899994,463.700012,455,457.600006,448.328674,2194455
02-12-2016,456.350006,457,441.149994,443.100006,434.122437,2048264
05-12-2016,443.25,446.649994,430.5,442.549988,433.583557,2651910
06-12-2016,445,453.700012,443.549988,446.700012,437.649506,1254611
07-12-2016,446,447.899994,436.649994,441.450012,432.505859,1857313
08-12-2016,445,454.799988,443.5,452.850006,443.674896,1673849
09-12-2016,458,464,455.25,460.049988,450.728973,2444150
12-12-2016,459.850006,467.899994,450,452.299988,443.136017,1764769
13-12-2016,450,450.5,439.549988,441.799988,432.848755,2783090
14-12-2016,447,447,438,442.450012,433.485626,2180480
15-12-2016,435.200012,447.600006,434,437.75,428.880829,2329688
16-12-2016,439.850006,446.899994,437,442.100006,433.142731,2510449
19-12-2016,443.25,448,440,441.450012,432.505859,1530874
20-12-2016,442.200012,450,440,448.5,439.413025,2433259
21-12-2016,449,449,440.100006,441.450012,432.505859,1281057
22-12-2016,442.049988,445.850006,438.25,441.549988,432.603851,1551814
23-12-2016,438,445,427.649994,442.649994,433.681549,2423318
26-12-2016,440,441.899994,430.100006,431.799988,423.051392,1139208
27-12-2016,432.200012,438.549988,430.350006,436.299988,427.460205,973466
28-12-2016,436.700012,448,436.700012,443.100006,434.122437,1741946
29-12-2016,440.700012,449.950012,437.149994,447.600006,438.531281,2261179
30-12-2016,446.5,455.200012,446.5,453.049988,443.870819,1152276
02-01-2017,453.049988,458.399994,450.399994,451.600006,442.450226,869094
03-01-2017,454,459.649994,450,458.299988,449.014465,1015828
04-01-2017,459,461.75,453.450012,458.600006,449.30838,1856523
05-01-2017,464,474.399994,459.549988,470.700012,461.163239,2003059
06-01-2017,474.5,474.899994,462,463.100006,453.717224,1468901
09-01-2017,464.899994,468,461.850006,465.100006,455.676697,780077
10-01-2017,464,469,463.350006,467.75,458.27301,1745473
11-01-2017,468,481.899994,468,478.299988,468.609253,2458862
12-01-2017,480.5,485.5,473.600006,476.450012,466.796722,2125687
13-01-2017,477.049988,480.600006,466.5,477.549988,467.874451,1482826
16-01-2017,478,486.450012,478,481,471.254547,1493638
17-01-2017,481,488.299988,477.600006,480.149994,470.421783,1636232
18-01-2017,482.299988,484.5,476.350006,482.049988,472.283264,1153910
19-01-2017,482.5,482.649994,476,477.549988,467.874451,1331433
20-01-2017,477.149994,478.399994,465.049988,467.149994,457.68515,1984461
23-01-2017,469.950012,485.299988,468.350006,482.950012,473.16507,2891303
24-01-2017,482,489,473.5,479.399994,469.686981,4600230
25-01-2017,483,503.049988,480.799988,498.200012,488.10611,5501753
27-01-2017,493,511,484.5,496.75,486.685455,3272897
30-01-2017,497.149994,501.950012,490.850006,496.350006,486.293579,1011830
31-01-2017,496,496,487.350006,489.149994,479.23941,852786
01-02-2017,491,506.549988,487.399994,504.450012,494.229462,1553861
02-02-2017,507,510.25,494,507.399994,497.119659,2282533
03-02-2017,507.549988,514.150024,491.600006,495.850006,485.80368,2404103
06-02-2017,498.049988,505.5,495.950012,504,493.788574,1204460
07-02-2017,507,507,493.600006,502.25,492.074005,1655229
08-02-2017,503,514,500.350006,512.25,501.871368,2284842
09-02-2017,513,524.5,508,522.599976,512.011658,2178843
10-02-2017,522,524,511,518.049988,507.553894,1588149
13-02-2017,519,526,515.5,524.299988,513.677246,1270325
14-02-2017,522,522.849976,511.25,512.950012,502.557251,2379095
15-02-2017,512,526.5,511.450012,520.700012,510.150208,2240024
16-02-2017,516,520.849976,508.350006,518.5,507.994751,1917115
17-02-2017,523.900024,524.900024,516.849976,521.200012,510.640076,868741
20-02-2017,523.900024,532.849976,517.400024,528.599976,517.890076,1448277
21-02-2017,527,527.650024,520.150024,523.25,512.648499,1084323
22-02-2017,520.549988,527,512.549988,516.150024,505.692413,1429221
23-02-2017,518.900024,522.5,513.049988,518.549988,508.043762,1594259
27-02-2017,514,516.049988,501.350006,503.799988,493.59259,3193241
28-02-2017,504.600006,513.150024,504.600006,509.450012,499.128174,1710395
01-03-2017,510,511.649994,504.5,506.399994,496.139954,1411431
02-03-2017,509.799988,511.950012,498.75,501.649994,491.486145,1263258
03-03-2017,500,505,493.649994,503,492.808807,1381418
06-03-2017,502.049988,508.5,495.350006,507.25,496.972717,1686717
07-03-2017,509,512.25,502.549988,506.649994,496.384888,1560366
08-03-2017,507.899994,515.849976,505.049988,514.450012,504.026855,1347206
09-03-2017,515.349976,518.849976,512.349976,517.400024,506.917084,1442550
10-03-2017,516.900024,522.25,511.149994,514.799988,504.369751,1261846
14-03-2017,521,525.5,519.150024,522.650024,512.06073,1692945
15-03-2017,517.599976,528.150024,517.599976,525.599976,514.950867,1247748
16-03-2017,527.950012,527.950012,521.799988,525.450012,514.803955,900584
17-03-2017,527,527.450012,515.299988,519.25,508.729614,1898303
20-03-2017,522,525.200012,516.650024,521.099976,510.542053,823128
21-03-2017,521,525,516.299988,523.400024,512.795532,1338710
22-03-2017,520,526.650024,517.25,520.799988,510.248138,1941507
23-03-2017,521.5,525,518.450012,523.599976,512.991394,1567829
24-03-2017,524,525.900024,515.5,518.450012,507.94577,1067930
27-03-2017,518.799988,519.049988,511.899994,516.5,506.035309,909104
